trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,cost,gross_profit,shipping_cost_total,allocated_marketing_dzd,net_profit
5934,2024-02-05 14:55:00,3,P123,C0460,1,9500.0,7113.0,2387.0,488.0,234.9491121697705,1664.05
5935,2023-10-25 12:29:00,7,P135,C0400,1,12000.0,8606.0,3394.0,542.6666666666666,893.6313927307816,1957.7
5936,2023-09-07 15:07:00,9,P137,C0650,1,2200.0,1422.0,778.0,488.0,156.85062190556695,133.15
5937,2024-11-24 12:35:00,2,P113,C0881,1,58000.0,37157.0,20843.0,542.6666666666666,3985.8892153598977,16314.44
5938,2025-01-08 09:03:00,4,P127,C0846,1,9500.0,6907.0,2593.0,488.0,215.49527288354102,1889.5
5939,2023-07-05 09:00:00,4,P119,C0721,1,2800.0,1695.0,1105.0,488.0,-148.14230208839243,765.14
5940,2023-01-26 19:46:00,6,P120,C0683,2,3000.0,2058.0,942.0,0.0,126.13361303856705,815.87
5941,2025-07-03 11:34:00,2,P120,C0087,1,1500.0,1029.0,471.0,542.6666666666666,87.48233773261582,-159.15
5942,2024-05-16 11:50:00,6,P134,C0271,1,28000.0,17855.0,10145.0,0.0,1544.7020900488717,8600.3
5943,2023-08-04 14:04:00,7,P127,C0073,1,9500.0,6907.0,2593.0,542.6666666666666,0.0,2050.33
5944,2025-09-22 10:45:00,7,P121,C0618,3,2400.0,1578.0,822.0,542.6666666666666,96.32048877458192,183.01
5945,2023-12-22 14:45:00,9,P119,C0032,2,5600.0,3390.0,2210.0,488.0,424.8975938776834,1297.1
5946,2025-09-01 17:28:00,1,P137,C0577,2,4400.0,2844.0,1556.0,0.0,365.63090930313996,1190.37
5947,2024-03-05 10:22:00,6,P133,C1092,1,45000.0,32905.0,12095.0,0.0,4198.650212829512,7896.35
5948,2024-12-23 14:49:00,8,P121,C0047,2,1600.0,1052.0,548.0,488.0,81.39061814993424,-21.39
5949,2023-07-08 14:47:00,2,P125,C0150,3,13500.0,9258.0,4242.0,542.6666666666666,-396.63343742493396,4095.97
5950,2024-06-28 17:12:00,8,P127,C0112,1,9500.0,6907.0,2593.0,488.0,157.86958242628143,1947.13
5951,2025-02-07 18:51:00,5,P120,C0737,5,7500.0,5145.0,2355.0,488.0,429.38834113702916,1437.61
5952,2024-11-25 17:21:00,1,P136,C0643,1,2500.0,1606.0,894.0,0.0,0.0,894.0
5953,2024-03-11 18:30:00,6,P137,C0268,2,4400.0,2844.0,1556.0,0.0,410.5346874766634,1145.47
5954,2025-06-17 10:22:00,3,P134,C0057,1,28000.0,17855.0,10145.0,488.0,1845.3200076878725,7811.68
5955,2023-02-14 14:19:00,1,P137,C1106,1,2200.0,1422.0,778.0,0.0,218.85801526717555,559.14
5956,2025-10-13 15:16:00,8,P118,C1075,1,3500.0,2473.0,1027.0,488.0,178.58981635383304,360.41
5957,2023-11-14 15:28:00,1,P112,C0258,1,38000.0,25796.0,12204.0,0.0,2358.501963153126,9845.5
5958,2024-10-17 19:17:00,5,P136,C0985,1,2500.0,1606.0,894.0,488.0,189.873417721519,216.13
5959,2024-04-14 19:16:00,8,P137,C0870,3,6600.0,4266.0,2334.0,488.0,438.93684901942385,1407.06
5960,2025-06-11 15:11:00,6,P120,C1184,3,4500.0,3087.0,1413.0,0.0,234.78682170542638,1178.21
5961,2023-07-26 09:02:00,10,P128,C0523,1,58000.0,37743.0,20257.0,992.3333333333334,935.7469244288225,18328.92
5962,2023-05-15 18:31:00,9,P119,C0245,2,5600.0,3390.0,2210.0,488.0,167.69868713681038,1554.3
5963,2025-10-11 15:13:00,5,P128,C0896,1,58000.0,37743.0,20257.0,488.0,740.5632306057386,19028.44
5964,2023-02-24 19:37:00,7,P109,C0775,1,42000.0,31127.0,10873.0,542.6666666666666,1156.241952388082,9174.09
5965,2024-08-30 17:51:00,4,P132,C0151,1,38000.0,23961.0,14039.0,488.0,0.0,13551.0
5966,2024-08-28 11:14:00,6,P137,C0291,1,2200.0,1422.0,778.0,0.0,0.0,778.0
5967,2025-12-04 16:47:00,1,P118,C0848,3,10500.0,7419.0,3081.0,0.0,623.6047162980067,2457.4
5968,2025-01-04 14:40:00,6,P106,C0421,1,320000.0,198987.0,121013.0,0.0,5259.254371494557,115753.75
5969,2024-11-07 16:30:00,1,P118,C0557,3,10500.0,7419.0,3081.0,0.0,721.5833924358436,2359.42
5970,2024-04-24 10:23:00,5,P124,C0422,1,48000.0,33033.0,14967.0,488.0,817.6335078534032,13661.37
5971,2023-08-08 15:49:00,1,P134,C0996,1,28000.0,17855.0,10145.0,0.0,2269.730287663241,7875.27
5972,2023-06-11 17:52:00,10,P121,C1178,1,800.0,526.0,274.0,992.3333333333334,25.45379367376473,-743.79
5973,2024-12-08 18:09:00,2,P121,C0877,1,800.0,526.0,274.0,542.6666666666666,40.69530907496712,-309.36
5974,2023-11-25 10:38:00,8,P112,C1039,1,38000.0,25796.0,12204.0,488.0,2358.501963153126,9357.5
5975,2024-07-19 17:14:00,4,P116,C0152,1,145000.0,90588.0,54412.0,488.0,5923.649113905701,48000.35
5976,2025-09-24 16:35:00,1,P128,C0530,1,58000.0,37743.0,20257.0,0.0,899.3165638348363,19357.68
5977,2023-06-24 13:55:00,1,P136,C1106,3,7500.0,4818.0,2682.0,0.0,870.8510092769568,1811.15
5978,2023-04-30 18:27:00,2,P130,C0556,1,130000.0,83075.0,46925.0,542.6666666666666,3124.4906997342778,43257.84
5979,2025-10-04 15:34:00,9,P118,C1128,3,10500.0,7419.0,3081.0,488.0,535.7694490614991,2057.23
5980,2024-12-04 10:50:00,4,P119,C0438,2,5600.0,3390.0,2210.0,488.0,284.86716352476986,1437.13
5981,2024-12-02 19:25:00,1,P137,C0632,5,11000.0,7110.0,3890.0,0.0,1316.2865901529028,2573.71
5982,2023-11-29 20:10:00,2,P126,C0992,1,24000.0,17991.0,6009.0,542.6666666666666,991.0421673585319,4475.29
5983,2023-10-30 20:38:00,7,P125,C0817,1,4500.0,3086.0,1414.0,542.6666666666666,92.73050485897133,778.6
5984,2024-08-06 19:08:00,7,P119,C0031,1,2800.0,1695.0,1105.0,542.6666666666666,-77.7241554483109,640.06
5985,2024-06-30 16:16:00,7,P112,C0015,1,38000.0,25796.0,12204.0,542.6666666666666,1358.9671983717517,10302.37
5986,2024-01-11 14:51:00,4,P119,C0331,3,8400.0,5085.0,3315.0,488.0,0.0,2827.0
5987,2024-02-20 17:25:00,1,P120,C0440,1,1500.0,1029.0,471.0,0.0,100.22061662346259,370.78
5988,2023-05-22 15:02:00,6,P137,C0935,1,2200.0,1422.0,778.0,0.0,271.42180094786727,506.58
5989,2023-11-07 11:24:00,5,P136,C0737,2,5000.0,3212.0,1788.0,488.0,702.9803538366591,597.02
5990,2025-04-21 14:21:00,3,P136,C1103,5,12500.0,8030.0,4470.0,488.0,1597.5520214959695,2384.45
5991,2023-02-26 14:47:00,7,P128,C0398,1,58000.0,37743.0,20257.0,542.6666666666666,1818.0144115292233,17896.32
5992,2025-12-01 12:50:00,5,P118,C0157,1,3500.0,2473.0,1027.0,488.0,207.8682387660022,331.13
5993,2023-03-03 19:09:00,12,P118,C1051,2,7000.0,4946.0,2054.0,992.3333333333334,271.89351588390855,789.77
5994,2023-06-01 12:48:00,4,P124,C0093,1,48000.0,33033.0,14967.0,488.0,950.0090497737556,13528.99
5995,2025-02-15 16:22:00,1,P134,C0765,1,28000.0,17855.0,10145.0,0.0,3327.9162365432826,6817.08
5996,2023-10-29 13:11:00,1,P127,C0934,1,9500.0,6907.0,2593.0,0.0,195.76439914671724,2397.24
5997,2024-04-09 14:02:00,6,P111,C0251,1,185000.0,117065.0,67935.0,0.0,13585.974636151745,54349.03
5998,2024-12-18 12:44:00,2,P121,C0130,1,800.0,526.0,274.0,542.6666666666666,40.69530907496712,-309.36
5999,2024-11-06 10:21:00,1,P125,C0617,3,13500.0,9258.0,4242.0,0.0,611.397800183318,3630.6
6000,2023-06-06 20:58:00,10,P125,C0358,3,13500.0,9258.0,4242.0,992.3333333333334,267.1900452488688,2982.48
6001,2024-03-04 18:43:00,11,P118,C0058,3,10500.0,7419.0,3081.0,992.3333333333334,555.6523034647155,1533.01
6002,2025-09-12 15:40:00,11,P135,C0248,1,12000.0,8606.0,3394.0,992.3333333333334,997.1752071903817,1404.49
6003,2024-12-01 15:42:00,2,P134,C0326,1,28000.0,17855.0,10145.0,542.6666666666666,3350.5476840255715,6251.79
6004,2023-03-08 20:11:00,3,P110,C0921,1,24000.0,15039.0,8961.0,488.0,466.16162617749137,8006.84
6005,2023-11-24 11:31:00,2,P119,C1122,2,5600.0,3390.0,2210.0,542.6666666666666,347.56871035940804,1319.76
6006,2023-06-12 19:15:00,6,P136,C0079,1,2500.0,1606.0,894.0,0.0,290.2836697589856,603.72
6007,2023-11-12 19:04:00,8,P120,C0389,2,3000.0,2058.0,942.0,488.0,186.19752340682572,267.8
6008,2025-08-11 13:25:00,6,P118,C0390,2,7000.0,4946.0,2054.0,0.0,336.9727172780928,1717.03
6009,2023-01-18 17:46:00,1,P136,C1025,3,7500.0,4818.0,2682.0,0.0,975.3844665828417,1706.62
6010,2023-12-05 14:27:00,6,P102,C0470,1,195000.0,141052.0,53948.0,0.0,2933.5262763388023,51014.47
6011,2025-07-26 20:10:00,4,P119,C1190,2,5600.0,3390.0,2210.0,488.0,326.60072753509905,1395.4
6012,2024-07-15 15:55:00,5,P119,C0444,5,14000.0,8475.0,5525.0,488.0,571.9385351357229,4465.06
6013,2023-07-27 14:56:00,5,P112,C0669,1,38000.0,25796.0,12204.0,488.0,-2010.5026711996113,13726.5
6014,2025-04-01 16:15:00,2,P137,C0067,1,2200.0,1422.0,778.0,542.6666666666666,281.16915578329065,-45.84
6015,2025-01-28 16:13:00,6,P136,C0736,1,2500.0,1606.0,894.0,0.0,276.2781381152232,617.72
6016,2024-11-01 20:33:00,2,P137,C0726,3,6600.0,4266.0,2334.0,542.6666666666666,0.0,1791.33
6017,2025-02-05 19:47:00,5,P121,C0297,2,1600.0,1052.0,548.0,488.0,91.60284610923287,-31.6
6018,2024-12-07 16:06:00,11,P119,C0553,1,2800.0,1695.0,1105.0,992.3333333333334,142.43358176238493,-29.77
6019,2025-10-13 19:48:00,5,P118,C0399,1,3500.0,2473.0,1027.0,488.0,178.58981635383304,360.41
6020,2023-11-22 15:46:00,7,P132,C0453,1,38000.0,23961.0,14039.0,542.6666666666666,5342.65068915861,8153.68
6021,2024-10-08 20:08:00,1,P118,C0642,2,7000.0,4946.0,2054.0,0.0,393.2631028250737,1660.74
6022,2023-10-09 13:44:00,7,P125,C0532,1,4500.0,3086.0,1414.0,542.6666666666666,92.73050485897133,778.6
6023,2023-09-19 09:54:00,5,P118,C0421,2,7000.0,4946.0,2054.0,488.0,267.7434866655767,1298.26
6024,2025-10-05 19:42:00,8,P119,C0392,1,2800.0,1695.0,1105.0,488.0,142.87185308306644,474.13
6025,2025-05-13 14:52:00,3,P125,C0809,2,9000.0,6172.0,2828.0,488.0,0.0,2340.0
6026,2023-01-18 09:28:00,8,P137,C0296,5,11000.0,7110.0,3890.0,488.0,1430.563884321501,1971.44
6027,2025-03-10 12:11:00,1,P108,C0575,1,48000.0,31082.0,16918.0,0.0,693.7148495313271,16224.29
6028,2023-01-25 15:35:00,1,P105,C0705,1,85000.0,52017.0,32983.0,0.0,1158.570787525241,31824.43
6029,2024-07-22 17:43:00,7,P131,C1025,1,360000.0,218747.0,141253.0,542.6666666666666,3158.3025830258302,137552.03
6030,2023-05-15 17:13:00,1,P102,C0460,1,195000.0,141052.0,53948.0,0.0,3139.3747638836417,50808.63
6031,2025-10-18 14:09:00,12,P120,C0218,2,3000.0,2058.0,942.0,992.3333333333334,153.07698544614263,-203.41
6032,2023-11-02 19:37:00,4,P119,C0195,3,8400.0,5085.0,3315.0,488.0,521.3530655391121,2305.65
6033,2023-08-21 10:35:00,4,P119,C1062,1,2800.0,1695.0,1105.0,488.0,204.30953357623724,412.69
6034,2025-02-03 17:13:00,12,P130,C1036,1,130000.0,83075.0,46925.0,992.3333333333334,1995.3789893617022,43937.29
6035,2024-11-19 13:31:00,2,P127,C0099,1,9500.0,6907.0,2593.0,542.6666666666666,430.2428964252979,1620.09
6036,2024-09-28 11:09:00,12,P119,C0219,2,5600.0,3390.0,2210.0,992.3333333333334,0.0,1217.67
6037,2024-08-03 12:02:00,1,P126,C0792,1,24000.0,17991.0,6009.0,0.0,645.1294007927256,5363.87
6038,2023-08-09 16:44:00,4,P132,C0201,1,38000.0,23961.0,14039.0,488.0,3080.3482475429696,10470.65
6039,2023-08-06 17:37:00,2,P125,C0113,3,13500.0,9258.0,4242.0,542.6666666666666,0.0,3699.33
6040,2023-11-14 11:53:00,12,P136,C0824,1,2500.0,1606.0,894.0,992.3333333333334,351.49017691832955,-449.82
6041,2025-05-22 16:54:00,5,P118,C1157,2,7000.0,4946.0,2054.0,488.0,192.05937512469575,1373.94
6042,2025-06-02 10:01:00,1,P120,C0267,1,1500.0,1029.0,471.0,0.0,78.26227390180878,392.74
6043,2024-04-07 11:06:00,1,P136,C0252,5,12500.0,8030.0,4470.0,0.0,831.3197898095149,3638.68
6044,2023-03-07 11:45:00,6,P104,C0685,1,310000.0,196558.0,113442.0,0.0,6021.254338125929,107420.75
6045,2023-06-06 15:29:00,4,P120,C1176,1,1500.0,1029.0,471.0,488.0,47.72586313830887,-64.73
6046,2025-01-20 16:06:00,2,P134,C0708,1,28000.0,17855.0,10145.0,542.6666666666666,3094.3151468905,6508.02
6047,2025-03-04 09:24:00,6,P137,C0288,3,6600.0,4266.0,2334.0,0.0,322.8770460862702,2011.12
6048,2025-12-16 19:28:00,1,P101,C0363,1,260000.0,167880.0,92120.0,0.0,4598.975069252077,87521.02
6049,2023-08-14 14:41:00,5,P118,C0874,2,7000.0,4946.0,2054.0,488.0,510.7738339405931,1055.23
6050,2025-10-20 18:52:00,4,P131,C0015,1,360000.0,218747.0,141253.0,488.0,4596.599362380446,136168.4
6051,2024-04-25 10:55:00,8,P126,C0378,1,24000.0,17991.0,6009.0,488.0,408.8167539267016,5112.18
6052,2025-06-12 16:36:00,2,P137,C0742,3,6600.0,4266.0,2334.0,542.6666666666666,434.96828752642705,1356.37
6053,2025-02-01 14:42:00,7,P118,C1146,1,3500.0,2473.0,1027.0,542.6666666666666,200.38122586394692,283.95
6054,2025-01-25 14:46:00,4,P137,C0223,2,4400.0,2844.0,1556.0,488.0,486.24952308279285,581.75
6055,2025-12-22 13:51:00,5,P136,C0202,1,2500.0,1606.0,894.0,488.0,284.2709326919089,121.73
6056,2023-12-30 20:49:00,1,P121,C0087,3,2400.0,1578.0,822.0,0.0,182.09896880472147,639.9
6057,2025-11-16 10:19:00,9,P121,C0489,2,1600.0,1052.0,548.0,488.0,77.6853979527888,-17.69
6058,2024-07-15 11:46:00,12,P121,C0915,2,1600.0,1052.0,548.0,992.3333333333334,65.36440401551118,-509.7
6059,2025-08-12 11:44:00,5,P133,C0109,1,45000.0,32905.0,12095.0,488.0,-4213.278827177896,15820.28
6060,2025-04-29 12:59:00,8,P136,C1105,1,2500.0,1606.0,894.0,488.0,319.51040429919385,86.49
6061,2024-03-26 18:30:00,7,P133,C0684,1,45000.0,32905.0,12095.0,542.6666666666666,4198.650212829512,7353.68
6062,2025-08-25 12:48:00,10,P116,C0193,1,145000.0,90588.0,54412.0,992.3333333333334,6980.149143617637,46439.52
6063,2023-01-27 13:52:00,1,P135,C0850,1,12000.0,8606.0,3394.0,0.0,1560.6151465325465,1833.38
6064,2024-04-21 09:25:00,3,P137,C0323,1,2200.0,1422.0,778.0,488.0,146.31228300647462,143.69
6065,2024-10-02 11:34:00,4,P118,C0226,2,7000.0,4946.0,2054.0,488.0,393.2631028250737,1172.74
6066,2024-07-12 17:24:00,12,P120,C0987,1,1500.0,1029.0,471.0,992.3333333333334,61.27912876454174,-582.61
6067,2024-04-26 19:05:00,1,P135,C0603,1,12000.0,8606.0,3394.0,0.0,798.0669982171343,2595.93
6068,2024-05-29 15:27:00,6,P137,C0173,5,11000.0,7110.0,3890.0,0.0,606.8472496620568,3283.15
6069,2024-02-22 12:09:00,4,P128,C0067,1,58000.0,37743.0,20257.0,488.0,1357.0903361344538,18411.91
6070,2023-12-06 10:38:00,6,P125,C0592,1,4500.0,3086.0,1414.0,0.0,145.6701030927835,1268.33
6071,2025-11-01 19:50:00,2,P125,C0609,3,13500.0,9258.0,4242.0,542.6666666666666,371.9865211810013,3327.35
6072,2025-04-14 13:57:00,3,P118,C0026,3,10500.0,7419.0,3081.0,488.0,366.18307749906404,2226.82
6073,2024-07-16 11:08:00,2,P113,C1147,1,58000.0,37157.0,20843.0,542.6666666666666,2369.4596455622805,17930.87
6074,2025-04-04 09:42:00,1,P118,C0049,1,3500.0,2473.0,1027.0,0.0,122.06102583302133,904.94
6075,2023-09-24 10:13:00,2,P137,C0478,5,11000.0,7110.0,3890.0,542.6666666666666,784.2531095278349,2563.08
6076,2025-09-25 10:27:00,5,P118,C0564,2,7000.0,4946.0,2054.0,488.0,280.93475892586395,1285.07
6077,2025-07-13 19:53:00,1,P125,C1114,3,13500.0,9258.0,4242.0,0.0,174.11288750243713,4067.89
6078,2023-06-16 09:25:00,2,P136,C1029,2,5000.0,3212.0,1788.0,542.6666666666666,580.5673395179712,664.77
6079,2025-11-19 15:40:00,3,P118,C1157,1,3500.0,2473.0,1027.0,488.0,169.9368080217255,369.06
6080,2024-06-28 15:19:00,2,P118,C0713,2,7000.0,4946.0,2054.0,542.6666666666666,250.3360628579543,1261.0
6081,2024-09-13 12:01:00,5,P137,C0732,1,2200.0,1422.0,778.0,488.0,186.57141058727262,103.43
6082,2025-05-12 20:27:00,1,P125,C0986,3,13500.0,9258.0,4242.0,0.0,0.0,4242.0
6083,2025-04-13 14:04:00,3,P137,C0893,2,4400.0,2844.0,1556.0,488.0,562.3383115665813,505.66
6084,2025-01-29 19:43:00,1,P129,C1104,1,68000.0,46007.0,21993.0,0.0,2105.906331309627,19887.09
6085,2024-04-26 13:09:00,12,P119,C0537,1,2800.0,1695.0,1105.0,992.3333333333334,205.625562060675,-92.96
6086,2025-08-08 09:46:00,3,P125,C0628,1,4500.0,3086.0,1414.0,488.0,141.57539035189933,784.42
6087,2025-01-08 10:39:00,4,P121,C0979,2,1600.0,1052.0,548.0,488.0,0.0,60.0
6088,2023-07-05 11:07:00,2,P118,C0875,5,17500.0,12365.0,5135.0,542.6666666666666,-925.8893880524527,5518.22
6089,2025-11-24 14:05:00,1,P125,C0605,2,9000.0,6172.0,2828.0,0.0,247.99101412066753,2580.01
6090,2024-09-15 12:30:00,5,P137,C0544,2,4400.0,2844.0,1556.0,488.0,373.14282117454525,694.86
6091,2023-05-22 14:23:00,5,P125,C1195,2,9000.0,6172.0,2828.0,488.0,193.2325533236695,2146.77
6092,2025-06-30 19:14:00,1,P136,C0447,2,5000.0,3212.0,1788.0,0.0,329.5214299442629,1458.48
6093,2024-02-16 09:02:00,1,P123,C0014,1,9500.0,7113.0,2387.0,0.0,234.9491121697705,2152.05
6094,2025-06-28 20:21:00,1,P125,C0264,2,9000.0,6172.0,2828.0,0.0,132.95232936078006,2695.05
6095,2024-01-26 10:34:00,2,P135,C0262,1,12000.0,8606.0,3394.0,542.6666666666666,1272.732543692537,1578.6
6096,2023-09-21 10:05:00,5,P121,C0478,1,800.0,526.0,274.0,488.0,30.599255618923053,-244.6
6097,2024-12-04 17:26:00,3,P137,C1023,3,6600.0,4266.0,2334.0,488.0,789.7719540917418,1056.23
6098,2024-03-12 11:41:00,5,P121,C1164,3,2400.0,1578.0,822.0,488.0,127.00624079193497,206.99
6099,2025-01-30 11:16:00,1,P121,C0915,3,2400.0,1578.0,822.0,0.0,0.0,822.0
6100,2025-04-29 17:00:00,12,P125,C1001,5,22500.0,15430.0,7070.0,992.3333333333334,507.59283819628644,5570.07
6101,2024-11-30 10:05:00,10,P113,C0439,1,58000.0,37157.0,20843.0,992.3333333333334,3985.8892153598977,15864.78
6102,2023-08-02 17:17:00,4,P121,C1155,1,800.0,526.0,274.0,488.0,58.3741524503535,-272.37
6103,2025-02-26 20:27:00,6,P137,C0233,1,2200.0,1422.0,778.0,0.0,261.4791328712579,516.52
6104,2023-07-28 20:53:00,8,P119,C0747,3,8400.0,5085.0,3315.0,488.0,-444.4269062651773,3271.43
6105,2025-03-12 13:43:00,1,P113,C0935,1,58000.0,37157.0,20843.0,0.0,1332.3030803137763,19510.7
6106,2023-03-23 14:21:00,1,P118,C0611,1,3500.0,2473.0,1027.0,0.0,135.94675794195427,891.05
6107,2024-06-26 13:52:00,1,P108,C0879,1,48000.0,31082.0,16918.0,0.0,1137.901376146789,15780.1
6108,2025-10-28 18:24:00,1,P137,C0410,1,2200.0,1422.0,778.0,0.0,204.27470534904805,573.73
6109,2023-05-11 11:43:00,6,P103,C0865,1,98000.0,63780.0,34220.0,0.0,1577.737060823574,32642.26
6110,2024-10-15 13:26:00,9,P122,C0647,1,68000.0,43059.0,24941.0,488.0,1351.0251310793708,23101.97
6111,2024-06-27 17:16:00,5,P119,C0344,1,2800.0,1695.0,1105.0,488.0,100.1344251431817,516.87
6112,2023-03-23 17:13:00,9,P134,C1104,1,28000.0,17855.0,10145.0,488.0,3258.5559638494387,6398.44
6113,2023-01-16 11:28:00,1,P128,C0637,1,58000.0,37743.0,20257.0,0.0,1027.5734265734266,19229.43
6114,2024-01-27 17:25:00,3,P119,C0863,2,5600.0,3390.0,2210.0,488.0,0.0,1722.0
6115,2023-05-16 13:27:00,9,P121,C0716,3,2400.0,1578.0,822.0,488.0,71.87086591577588,262.13
6116,2023-02-17 20:58:00,3,P100,C0332,1,125000.0,87901.0,37099.0,488.0,3441.1962868692917,33169.8
6117,2023-02-14 12:16:00,3,P124,C0021,1,48000.0,33033.0,14967.0,488.0,662.1693007144403,13816.83
6118,2024-01-06 14:27:00,5,P118,C0604,1,3500.0,2473.0,1027.0,488.0,0.0,539.0
6119,2025-06-23 20:44:00,5,P124,C0437,1,48000.0,33033.0,14967.0,488.0,709.0790899241604,13769.92
6120,2025-10-05 14:36:00,11,P120,C0855,2,3000.0,2058.0,942.0,992.3333333333334,153.07698544614263,-203.41
6121,2023-05-11 14:09:00,11,P132,C0377,1,38000.0,23961.0,14039.0,992.3333333333334,4688.19474364498,8358.47
6122,2025-05-09 10:40:00,1,P137,C0160,1,2200.0,1422.0,778.0,0.0,232.211485111892,545.79
6123,2024-09-03 20:06:00,1,P118,C0894,1,3500.0,2473.0,1027.0,0.0,0.0,1027.0
6124,2024-07-18 18:52:00,3,P121,C0839,3,2400.0,1578.0,822.0,488.0,98.04660602326678,235.95
6125,2023-04-21 15:31:00,2,P133,C0971,1,45000.0,32905.0,12095.0,542.6666666666666,0.0,11552.33
6126,2023-05-27 14:22:00,9,P119,C0703,3,8400.0,5085.0,3315.0,488.0,251.54803070521558,2575.45
6127,2025-09-05 15:27:00,1,P107,C0869,1,65000.0,40453.0,24547.0,0.0,831.2355156431054,23715.76
6128,2024-02-08 20:28:00,4,P119,C0350,3,8400.0,5085.0,3315.0,488.0,561.2354530913905,2265.76
6129,2024-02-02 11:33:00,10,P110,C1021,1,24000.0,15039.0,8961.0,992.3333333333334,456.2179234109751,7512.45
6130,2024-02-25 19:01:00,5,P128,C0440,1,58000.0,37743.0,20257.0,488.0,1357.0903361344538,18411.91
6131,2025-09-07 12:03:00,12,P136,C1065,5,12500.0,8030.0,4470.0,992.3333333333334,1038.7241741566477,2438.94
6132,2024-08-30 12:29:00,4,P121,C0322,3,2400.0,1578.0,822.0,488.0,-66.62070466998077,400.62
6133,2025-09-08 14:13:00,1,P121,C0618,1,800.0,526.0,274.0,0.0,32.10682959152731,241.89
6134,2023-12-25 17:45:00,5,P118,C0743,1,3500.0,2473.0,1027.0,488.0,265.5609961735521,273.44
6135,2025-01-27 14:25:00,1,P133,C0976,1,45000.0,32905.0,12095.0,0.0,4973.006486074017,7121.99
6136,2024-10-01 13:24:00,12,P119,C0467,1,2800.0,1695.0,1105.0,992.3333333333334,157.3052411300295,-44.64
6137,2025-06-09 17:17:00,8,P119,C0960,2,5600.0,3390.0,2210.0,488.0,292.17915590008613,1429.82
6138,2023-08-07 11:22:00,3,P136,C0453,1,2500.0,1606.0,894.0,488.0,202.65448996993226,203.35
6139,2024-01-02 19:45:00,7,P126,C0854,1,24000.0,17991.0,6009.0,542.6666666666666,447.06113429904246,5019.27
6140,2024-07-15 09:13:00,2,P133,C0642,1,45000.0,32905.0,12095.0,542.6666666666666,3345.644915289171,8206.69
6141,2024-12-06 16:22:00,1,P137,C0698,2,4400.0,2844.0,1556.0,0.0,526.5146360611611,1029.49
6142,2024-12-28 19:34:00,3,P101,C0717,1,260000.0,167880.0,92120.0,488.0,5396.120689655172,86235.88
6143,2023-05-16 18:00:00,3,P136,C0855,2,5000.0,3212.0,1788.0,488.0,616.8677294269711,683.13
6144,2023-02-04 12:01:00,2,P118,C0770,3,10500.0,7419.0,3081.0,542.6666666666666,586.8477003673969,1951.49
6145,2023-11-11 10:34:00,1,P106,C0941,1,320000.0,198987.0,121013.0,0.0,0.0,121013.0
6146,2025-11-18 09:47:00,6,P118,C0750,2,7000.0,4946.0,2054.0,0.0,339.873616043451,1714.13
6147,2024-08-01 12:58:00,4,P120,C0553,1,1500.0,1029.0,471.0,488.0,-41.63794041873798,24.64
6148,2025-11-14 17:50:00,9,P120,C0335,3,4500.0,3087.0,1413.0,488.0,218.4901817422185,706.51
6149,2025-04-01 18:01:00,3,P125,C1179,1,4500.0,3086.0,1414.0,488.0,101.5185676392573,824.48
6150,2025-09-26 18:42:00,12,P111,C0852,1,185000.0,117065.0,67935.0,992.3333333333334,7424.704343040689,59517.96
6151,2024-07-25 15:02:00,3,P120,C0119,1,1500.0,1029.0,471.0,488.0,61.27912876454174,-78.28
6152,2025-07-05 15:14:00,3,P118,C1026,1,3500.0,2473.0,1027.0,488.0,204.12545470943692,334.87
6153,2023-11-19 16:52:00,7,P137,C0966,1,2200.0,1422.0,778.0,542.6666666666666,309.31135568813,-73.98
6154,2025-12-09 10:11:00,3,P137,C0803,2,4400.0,2844.0,1556.0,488.0,500.31684153775973,567.68
6155,2025-03-03 11:59:00,2,P133,C0552,1,45000.0,32905.0,12095.0,542.6666666666666,2201.4344051336607,9350.9
6156,2024-05-22 18:15:00,4,P136,C0565,2,5000.0,3212.0,1788.0,488.0,275.83965893729857,1024.16
6157,2023-06-26 14:17:00,5,P119,C1171,2,5600.0,3390.0,2210.0,488.0,178.17655571635314,1543.82
6158,2025-11-24 12:10:00,1,P119,C0781,2,5600.0,3390.0,2210.0,0.0,271.89889283476083,1938.1
6159,2025-06-29 11:53:00,10,P124,C0827,1,48000.0,33033.0,14967.0,992.3333333333334,709.0790899241604,13265.59
6160,2023-06-07 16:09:00,1,P126,C0030,1,24000.0,17991.0,6009.0,0.0,475.0045248868778,5534.0
6161,2024-05-06 15:51:00,11,P136,C0951,1,2500.0,1606.0,894.0,992.3333333333334,137.91982946864928,-236.25
6162,2025-01-09 16:43:00,5,P135,C0756,1,12000.0,8606.0,3394.0,488.0,1326.1350629530714,1579.86
6163,2024-08-31 20:43:00,9,P125,C0280,1,4500.0,3086.0,1414.0,488.0,120.96176264863604,805.04
6164,2025-04-29 11:45:00,12,P115,C1148,1,230000.0,161913.0,68087.0,992.3333333333334,8021.153126169975,59073.51
6165,2024-05-29 09:25:00,5,P110,C0884,1,24000.0,15039.0,8961.0,488.0,711.9745222929936,7761.03
6166,2023-12-19 19:14:00,3,P113,C0152,1,58000.0,37157.0,20843.0,488.0,4400.725079447435,15954.27
6167,2024-08-10 10:53:00,6,P119,C0565,3,8400.0,5085.0,3315.0,0.0,-233.17246634493267,3548.17
