trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,month,unit_cost,city_id,region_name,shipping_cost,subcategory_id,category_id,category,allocated_marketing_dzd,product_total_cost,net_profit
1764,2025-10-15 12:39:00,2,P100,C0198,1,125000.0,2025-10,87901.0,9,South,0.0,1,1,computers,2240.549312677286,87901.0,34858.45
1765,2023-02-11 17:06:00,1,P125,C0007,2,9000.0,2023-02,3086.0,11,East,0.0,7,3,audio,124.15674388395757,6172.0,2703.84
1766,2024-06-22 18:50:00,6,P112,C0303,1,38000.0,2024-06,25796.0,12,East,0.0,4,2,smartphones,1358.9671983717517,25796.0,10845.03
1767,2023-12-18 12:27:00,4,P118,C0823,1,3500.0,2023-12,2473.0,5,South,0.0,6,2,smartphones,265.5609961735521,2473.0,761.44
1768,2024-07-25 13:45:00,6,P118,C0414,3,10500.0,2024-07,2473.0,7,North,0.0,6,2,smartphones,428.9539013517921,7419.0,2652.05
1769,2023-03-20 20:04:00,2,P123,C0346,1,9500.0,2023-03,7113.0,11,East,0.0,7,3,audio,156.19778560644187,7113.0,2230.8
1770,2025-03-07 14:35:00,6,P121,C0666,2,1600.0,2025-03,526.0,11,East,0.0,6,2,smartphones,36.75318842244901,1052.0,511.25
1771,2025-04-13 19:03:00,8,P118,C0499,1,3500.0,2025-04,2473.0,11,East,0.0,6,2,smartphones,122.06102583302133,2473.0,904.94
1772,2024-02-07 14:42:00,3,P136,C0251,1,2500.0,2024-02,1606.0,2,West,0.0,15,5,printers,235.91745677635248,1606.0,658.08
1773,2023-01-29 16:33:00,3,P118,C0668,2,7000.0,2023-01,2473.0,1,North,0.0,6,2,smartphones,294.31176375665643,4946.0,1759.69
1774,2024-12-20 16:11:00,3,P107,C0157,1,65000.0,2024-12,40453.0,2,West,0.0,2,1,computers,1349.030172413793,40453.0,23197.97
1775,2024-09-29 15:19:00,5,P121,C1043,1,800.0,2024-09,526.0,10,South,0.0,6,2,smartphones,33.45043081674773,526.0,240.55
1776,2024-02-12 15:36:00,1,P118,C0501,1,3500.0,2024-02,2473.0,5,South,0.0,6,2,smartphones,233.84810545474602,2473.0,793.15
1777,2024-04-29 16:03:00,2,P136,C0822,1,2500.0,2024-04,1606.0,7,North,0.0,15,5,printers,166.26395796190297,1606.0,727.74
1778,2024-10-10 17:02:00,2,P130,C1182,1,130000.0,2024-10,83075.0,3,East,0.0,12,4,cameras,1564.8943196829591,83075.0,45360.11
1779,2025-05-31 11:57:00,10,P131,C0887,1,360000.0,2025-05,218747.0,9,South,0.0,12,4,cameras,5892.384769539079,218747.0,135360.62
1780,2024-04-06 17:10:00,3,P119,C0804,2,5600.0,2024-04,1695.0,9,South,0.0,6,2,smartphones,411.25112412135,3390.0,1798.75
1781,2024-11-15 13:27:00,4,P131,C0539,1,360000.0,2024-11,218747.0,5,South,0.0,12,4,cameras,7008.710801393728,218747.0,134244.29
1782,2025-05-01 20:26:00,7,P107,C0903,1,65000.0,2025-05,40453.0,4,East,0.0,2,1,computers,0.0,40453.0,24547.0
1783,2023-10-30 17:05:00,4,P115,C0846,1,230000.0,2023-10,161913.0,11,East,0.0,5,2,smartphones,10244.4429916318,161913.0,57842.56
1784,2023-03-01 13:11:00,1,P118,C1151,2,7000.0,2023-03,2473.0,8,West,0.0,6,2,smartphones,271.89351588390855,4946.0,1782.11
1785,2025-03-12 12:51:00,6,P109,C0097,1,42000.0,2025-03,31127.0,1,North,0.0,3,1,computers,607.0004933399111,31127.0,10266.0
1786,2025-07-30 10:40:00,3,P118,C0282,5,17500.0,2025-07,2473.0,8,West,0.0,6,2,smartphones,1020.6272735471846,12365.0,4114.37
1787,2025-08-12 15:38:00,8,P137,C1065,3,6600.0,2025-08,1422.0,9,South,0.0,15,5,printers,0.0,4266.0,2334.0
1788,2023-10-13 18:02:00,1,P114,C0550,1,75000.0,2023-10,53367.0,3,East,0.0,4,2,smartphones,3340.579236401674,53367.0,18292.42
1789,2023-12-28 17:00:00,6,P118,C0015,1,3500.0,2023-12,2473.0,6,East,0.0,6,2,smartphones,265.5609961735521,2473.0,761.44
1790,2023-05-21 15:02:00,7,P136,C0235,2,5000.0,2023-05,1606.0,1,North,0.0,15,5,printers,616.8677294269711,3212.0,1171.13
1791,2024-09-18 20:58:00,1,P102,C0758,1,195000.0,2024-09,141052.0,2,West,0.0,1,1,computers,2274.379474940334,141052.0,51673.62
1792,2023-11-13 16:13:00,4,P125,C0419,1,4500.0,2023-11,3086.0,2,West,0.0,7,3,audio,185.82040637972472,3086.0,1228.18
1793,2023-07-03 14:23:00,11,P120,C0819,2,3000.0,2023-07,1029.0,7,North,0.0,6,2,smartphones,0.0,2058.0,942.0
1794,2024-04-10 13:28:00,5,P113,C0029,1,58000.0,2024-04,37157.0,3,East,0.0,4,2,smartphones,4259.386642685411,37157.0,16583.61
1795,2023-10-25 16:20:00,2,P121,C0294,2,1600.0,2023-10,526.0,7,North,0.0,6,2,smartphones,71.26569037656904,1052.0,476.73
1796,2025-07-05 17:27:00,5,P132,C0073,1,38000.0,2025-07,23961.0,4,East,0.0,13,5,printers,2557.066654713344,23961.0,11481.93
1797,2024-11-13 18:16:00,3,P124,C0671,1,48000.0,2024-11,33033.0,8,West,0.0,7,3,audio,2173.858845096242,33033.0,12793.14
1798,2024-05-28 16:00:00,4,P120,C0961,1,1500.0,2024-05,1029.0,4,East,0.0,6,2,smartphones,38.394017064007585,1029.0,432.61
1799,2024-11-10 17:33:00,7,P121,C0521,1,800.0,2024-11,526.0,1,North,0.0,6,2,smartphones,54.977782280826176,526.0,219.02
1800,2023-06-07 09:04:00,1,P121,C0081,5,4000.0,2023-06,526.0,7,North,0.0,6,2,smartphones,127.26896836882365,2630.0,1242.73
1801,2024-06-19 12:12:00,9,P119,C0213,2,5600.0,2024-06,1695.0,12,East,0.0,6,2,smartphones,200.2688502863634,3390.0,2009.73
1802,2025-06-16 12:15:00,6,P118,C0444,1,3500.0,2025-06,2473.0,4,East,0.0,6,2,smartphones,182.61197243755385,2473.0,844.39
1803,2024-02-05 18:35:00,10,P120,C1020,2,3000.0,2024-02,1029.0,3,East,0.0,6,2,smartphones,200.44123324692518,2058.0,741.56
1804,2023-08-22 17:24:00,8,P137,C0836,1,2200.0,2023-08,1422.0,5,South,0.0,15,5,printers,178.3359511735404,1422.0,599.66
1805,2024-06-19 12:52:00,5,P120,C1000,3,4500.0,2024-06,1029.0,12,East,0.0,6,2,smartphones,160.93032612297063,3087.0,1252.07
1806,2023-04-07 19:52:00,10,P121,C0238,1,800.0,2023-04,526.0,6,East,0.0,6,2,smartphones,48.70812475933769,526.0,225.29
1807,2024-12-11 10:46:00,2,P120,C1041,1,1500.0,2024-12,1029.0,10,South,0.0,6,2,smartphones,76.30370451556335,1029.0,394.7
1808,2024-04-22 12:24:00,2,P136,C0543,1,2500.0,2024-04,1606.0,8,West,0.0,15,5,printers,166.26395796190297,1606.0,727.74
1809,2023-01-08 20:47:00,4,P132,C0737,1,38000.0,2023-01,23961.0,9,South,0.0,13,5,printers,4941.9479640197305,23961.0,9097.05
1810,2024-08-04 11:31:00,6,P107,C1003,1,65000.0,2024-08,40453.0,7,North,0.0,2,1,computers,1340.566265060241,40453.0,23206.43
1811,2025-05-14 18:54:00,2,P119,C0553,1,2800.0,2025-05,1695.0,2,West,0.0,6,2,smartphones,76.8237500498783,1695.0,1028.18
1812,2023-07-02 09:40:00,11,P102,C0719,1,195000.0,2023-07,141052.0,8,West,0.0,1,1,computers,4489.316793893129,141052.0,49458.68
1813,2023-09-19 11:25:00,1,P137,C1135,1,2200.0,2023-09,1422.0,6,East,0.0,15,5,printers,156.85062190556695,1422.0,621.15
1814,2025-12-11 11:09:00,5,P111,C0300,1,185000.0,2025-12,117065.0,11,East,0.0,4,2,smartphones,10987.321191917259,117065.0,56947.68
1815,2023-03-10 17:03:00,1,P125,C0514,3,13500.0,2023-03,3086.0,4,East,0.0,7,3,audio,221.96527428283844,9258.0,4020.03
1816,2023-09-12 17:29:00,12,P119,C0783,3,8400.0,2023-09,1695.0,2,West,0.0,6,2,smartphones,321.29218399869205,5085.0,2993.71
1817,2024-10-19 13:02:00,12,P128,C0569,1,58000.0,2024-10,37743.0,10,South,0.0,10,4,cameras,698.1836195508587,37743.0,19558.82
1818,2025-06-09 14:57:00,12,P125,C0466,2,9000.0,2025-06,3086.0,10,South,0.0,7,3,audio,132.95232936078006,6172.0,2695.05
1819,2025-03-01 19:29:00,1,P125,C0327,1,4500.0,2025-03,3086.0,5,South,0.0,7,3,audio,84.45766270118963,3086.0,1329.54
1820,2025-11-14 10:26:00,4,P115,C0026,1,230000.0,2025-11,161913.0,6,East,0.0,5,2,smartphones,11167.27595571339,161913.0,56919.72
1821,2023-05-23 17:25:00,4,P118,C0426,2,7000.0,2023-05,2473.0,10,South,0.0,6,2,smartphones,209.62335892101297,4946.0,1844.38
1822,2025-10-26 18:04:00,4,P128,C0384,1,58000.0,2025-10,37743.0,10,South,0.0,10,4,cameras,740.5632306057386,37743.0,19516.44
1823,2023-05-15 14:26:00,3,P121,C1060,3,2400.0,2023-05,526.0,6,East,0.0,6,2,smartphones,71.87086591577588,1578.0,750.13
1824,2023-01-10 12:33:00,3,P119,C0360,2,5600.0,2023-01,1695.0,11,East,0.0,6,2,smartphones,235.44941100532517,3390.0,1974.55
1825,2024-05-18 12:48:00,5,P123,C0895,1,9500.0,2024-05,7113.0,8,West,0.0,7,3,audio,0.0,7113.0,2387.0
1826,2025-05-05 15:47:00,2,P135,C0294,1,12000.0,2025-05,8606.0,7,North,0.0,14,5,printers,1266.60810061032,8606.0,2127.39
1827,2024-08-02 15:51:00,2,P121,C0642,1,800.0,2024-08,526.0,5,South,0.0,6,2,smartphones,0.0,526.0,274.0
1828,2025-11-04 16:36:00,9,P132,C0594,1,38000.0,2025-11,23961.0,11,East,0.0,13,5,printers,3456.236587982832,23961.0,10582.76
1829,2023-06-28 09:25:00,3,P125,C1142,2,9000.0,2023-06,3086.0,2,West,0.0,7,3,audio,178.1266968325792,6172.0,2649.87
1830,2024-09-26 11:14:00,4,P126,C0838,1,24000.0,2024-09,17991.0,9,South,0.0,8,3,audio,290.8794123648235,17991.0,5718.12
1831,2023-01-15 13:02:00,5,P136,C0807,1,2500.0,2023-01,1606.0,10,South,0.0,15,5,printers,325.1281555276139,1606.0,568.87
1832,2023-03-17 12:35:00,1,P118,C1181,1,3500.0,2023-03,2473.0,9,South,0.0,6,2,smartphones,135.94675794195427,2473.0,891.05
1833,2024-05-09 18:20:00,9,P125,C0744,1,4500.0,2024-05,3086.0,1,North,0.0,7,3,audio,0.0,3086.0,1414.0
1834,2024-08-09 09:29:00,3,P114,C0169,1,75000.0,2024-08,53367.0,4,East,0.0,4,2,smartphones,0.0,53367.0,21633.0
1835,2023-02-08 16:59:00,1,P136,C0077,3,7500.0,2023-02,1606.0,10,South,0.0,15,5,printers,746.1068702290077,4818.0,1935.89
1836,2025-08-08 13:42:00,3,P125,C0374,3,13500.0,2025-08,3086.0,3,East,0.0,7,3,audio,424.726171055698,9258.0,3817.27
1837,2023-10-22 18:20:00,5,P119,C0059,1,2800.0,2023-10,1695.0,4,East,0.0,6,2,smartphones,124.71495815899581,1695.0,980.29
1838,2023-02-05 19:35:00,4,P103,C1144,1,98000.0,2023-02,63780.0,1,North,0.0,1,1,computers,2697.8978889055247,63780.0,31522.1
1839,2024-01-04 19:15:00,8,P137,C0913,1,2200.0,2024-01,1422.0,12,East,0.0,15,5,printers,233.33429967696512,1422.0,544.67
1840,2024-06-07 11:02:00,8,P132,C0698,1,38000.0,2024-06,23961.0,3,East,0.0,13,5,printers,2951.7100371747215,23961.0,11087.29
1841,2025-04-26 12:35:00,3,P124,C0279,1,48000.0,2025-04,33033.0,5,South,0.0,7,3,audio,1082.864721485411,33033.0,13884.14
1842,2023-12-16 14:00:00,4,P110,C1199,1,24000.0,2023-12,15039.0,8,West,0.0,3,1,computers,361.04938785708333,15039.0,8599.95
1843,2023-12-17 11:48:00,6,P132,C0792,1,38000.0,2023-12,23961.0,3,East,0.0,13,5,printers,3259.5808383233534,23961.0,10779.42
1844,2024-05-29 14:51:00,3,P121,C0319,3,2400.0,2024-05,526.0,4,East,0.0,6,2,smartphones,61.430427302412134,1578.0,760.57
1845,2025-01-23 20:57:00,2,P121,C0440,3,2400.0,2025-01,526.0,9,South,0.0,6,2,smartphones,76.22074650790016,1578.0,745.78
1845,2025-01-23 20:57:00,2,P121,C0440,3,2400.0,2025-01,526.0,9,South,0.0,6,2,smartphones,138.34485917105565,1578.0,683.66
1846,2023-04-27 18:30:00,3,P136,C0413,3,7500.0,2023-04,1606.0,3,East,0.0,15,5,printers,604.2386748051184,4818.0,2077.76
1847,2025-09-16 19:38:00,2,P103,C0451,1,98000.0,2025-09,63780.0,9,South,0.0,1,1,computers,1253.247392815759,63780.0,32966.75
1848,2023-10-27 19:59:00,6,P128,C0555,1,58000.0,2023-10,37743.0,1,North,0.0,10,4,cameras,1080.3417721518988,37743.0,19176.66
1849,2023-08-07 16:31:00,9,P134,C0629,1,28000.0,2023-08,17855.0,2,West,0.0,14,5,printers,2269.730287663241,17855.0,7875.27
1850,2025-04-26 19:44:00,5,P126,C0345,1,24000.0,2025-04,17991.0,4,East,0.0,8,3,audio,541.4323607427056,17991.0,5467.57
1851,2025-03-12 14:39:00,10,P135,C1099,1,12000.0,2025-03,8606.0,8,West,0.0,14,5,printers,587.0491747023094,8606.0,2806.95
1852,2023-09-02 20:03:00,1,P118,C1111,5,17500.0,2023-09,2473.0,2,West,0.0,6,2,smartphones,669.3587166639418,12365.0,4465.64
1853,2023-12-04 18:43:00,5,P136,C1072,1,2500.0,2023-12,1606.0,6,East,0.0,15,5,printers,214.44610778443115,1606.0,679.55
1854,2024-05-28 16:32:00,7,P118,C0915,1,3500.0,2024-05,2473.0,10,South,0.0,6,2,smartphones,89.58603981601769,2473.0,937.41
1855,2024-01-26 17:32:00,1,P121,C1144,2,1600.0,2024-01,526.0,1,North,0.0,6,2,smartphones,0.0,1052.0,548.0
1856,2023-12-31 11:09:00,3,P133,C0105,1,45000.0,2023-12,32905.0,5,South,0.0,13,5,printers,3860.0299401197603,32905.0,8234.97
1857,2023-08-23 19:58:00,2,P110,C0769,1,24000.0,2023-08,15039.0,4,East,0.0,3,1,computers,459.88439306358384,15039.0,8501.12
1858,2023-12-06 12:07:00,11,P118,C0258,2,7000.0,2023-12,2473.0,11,East,0.0,6,2,smartphones,531.1219923471042,4946.0,1522.88
1859,2025-09-18 14:50:00,2,P134,C0006,1,28000.0,2025-09,17855.0,11,East,0.0,14,5,printers,2326.7421501108906,17855.0,7818.26
1860,2025-06-09 19:45:00,11,P133,C0518,1,45000.0,2025-06,32905.0,7,North,0.0,13,5,printers,2965.6928694983662,32905.0,9129.31
1861,2025-05-06 14:21:00,5,P125,C0634,1,4500.0,2025-05,3086.0,11,East,0.0,7,3,audio,122.53212807667175,3086.0,1291.47
1862,2023-07-21 13:20:00,10,P110,C0384,1,24000.0,2023-07,15039.0,10,South,0.0,3,1,computers,552.5312977099236,15039.0,8408.47
1863,2024-09-28 20:10:00,10,P120,C0585,2,3000.0,2024-09,1029.0,4,East,0.0,6,2,smartphones,125.43911556280399,2058.0,816.56
1864,2024-06-13 10:43:00,5,P137,C0523,2,4400.0,2024-06,1422.0,5,South,0.0,15,5,printers,341.7769516728624,2844.0,1214.22
1865,2025-03-05 18:58:00,1,P125,C1149,1,4500.0,2025-03,3086.0,10,South,0.0,7,3,audio,84.45766270118963,3086.0,1329.54
1866,2023-09-16 15:47:00,5,P125,C0394,1,4500.0,2023-09,3086.0,10,South,0.0,7,3,audio,116.9532770927969,3086.0,1297.05
1867,2025-12-20 15:57:00,5,P122,C1031,1,68000.0,2025-12,43059.0,7,North,0.0,7,3,audio,1412.0745997689387,43059.0,23528.93
1868,2023-08-09 09:44:00,1,P118,C0611,1,3500.0,2023-08,2473.0,7,North,0.0,6,2,smartphones,255.38691697029654,2473.0,771.61
1869,2025-01-23 17:25:00,6,P120,C0661,2,3000.0,2025-01,1029.0,4,East,0.0,6,2,smartphones,95.2759331348752,2058.0,846.72
1869,2025-01-23 17:25:00,6,P120,C0661,2,3000.0,2025-01,1029.0,4,East,0.0,6,2,smartphones,172.93107396381956,2058.0,769.07
1870,2025-07-19 11:29:00,8,P132,C0809,1,38000.0,2025-07,23961.0,9,South,0.0,13,5,printers,2557.066654713344,23961.0,11481.93
1871,2025-05-11 18:05:00,11,P124,C0228,1,48000.0,2025-05,33033.0,10,South,0.0,7,3,audio,1307.0093661511653,33033.0,13659.99
1872,2024-10-29 13:34:00,5,P127,C0104,1,9500.0,2024-10,6907.0,12,East,0.0,8,3,audio,188.74615801844152,6907.0,2404.25
1873,2023-07-31 17:47:00,2,P136,C0225,1,2500.0,2023-07,1606.0,3,East,0.0,15,5,printers,271.7378766206801,1606.0,622.26
1874,2024-12-10 16:35:00,1,P107,C0231,1,65000.0,2024-12,40453.0,8,West,0.0,2,1,computers,1349.030172413793,40453.0,23197.97
1875,2023-02-13 20:18:00,4,P125,C0582,1,4500.0,2023-02,3086.0,3,East,0.0,7,3,audio,62.07837194197879,3086.0,1351.92
1876,2023-10-31 10:56:00,2,P121,C0738,3,2400.0,2023-10,526.0,9,South,0.0,6,2,smartphones,106.89853556485355,1578.0,715.1
1877,2023-08-27 13:35:00,1,P120,C0318,3,4500.0,2023-08,1029.0,11,East,0.0,6,2,smartphones,328.35460753323844,3087.0,1084.65
1878,2025-01-12 12:59:00,9,P121,C0185,2,1600.0,2025-01,526.0,4,East,0.0,6,2,smartphones,50.81383100526678,1052.0,497.19
1878,2025-01-12 12:59:00,9,P121,C0185,2,1600.0,2025-01,526.0,4,East,0.0,6,2,smartphones,92.2299061140371,1052.0,455.77
1879,2024-10-29 11:43:00,2,P136,C0886,1,2500.0,2024-10,1606.0,10,South,0.0,15,5,printers,189.873417721519,1606.0,704.13
1880,2025-10-22 17:25:00,1,P118,C0502,1,3500.0,2025-10,2473.0,4,East,0.0,6,2,smartphones,0.0,2473.0,1027.0
1881,2025-03-10 18:35:00,5,P117,C0236,1,290000.0,2025-03,209699.0,1,North,0.0,5,2,smartphones,6661.515401568881,209699.0,73639.48
1882,2023-11-20 20:49:00,7,P132,C0539,1,38000.0,2023-11,23961.0,5,South,0.0,13,5,printers,5342.65068915861,23961.0,8696.35
1883,2023-12-31 20:41:00,5,P134,C0648,1,28000.0,2023-12,17855.0,10,South,0.0,14,5,printers,2401.796407185629,17855.0,7743.2
1884,2023-05-21 15:50:00,4,P120,C0461,3,4500.0,2023-05,1029.0,2,West,0.0,6,2,smartphones,134.7578735920798,3087.0,1278.24
1885,2023-09-24 17:19:00,7,P120,C0670,1,1500.0,2023-09,1029.0,4,East,0.0,6,2,smartphones,57.373604285480724,1029.0,413.63
1886,2025-05-01 19:05:00,4,P137,C0614,3,6600.0,2025-05,1422.0,3,East,0.0,15,5,printers,696.634455335676,4266.0,1637.37
1887,2024-10-11 14:40:00,5,P113,C1001,1,58000.0,2024-10,37157.0,8,West,0.0,4,2,smartphones,3258.4657091220392,37157.0,17584.53
1888,2024-03-20 20:31:00,1,P119,C1196,5,14000.0,2024-03,1695.0,1,North,0.0,6,2,smartphones,740.869737952954,8475.0,4784.13
1889,2024-02-16 11:26:00,2,P136,C0655,2,5000.0,2024-02,1606.0,7,North,0.0,15,5,printers,471.83491355270496,3212.0,1316.17
1890,2024-11-24 19:04:00,5,P118,C1062,3,10500.0,2024-11,2473.0,1,North,0.0,6,2,smartphones,721.5833924358436,7419.0,2359.42
1891,2024-05-29 12:24:00,11,P119,C0523,1,2800.0,2024-05,1695.0,5,South,0.0,6,2,smartphones,71.66883185281417,1695.0,1033.33
1892,2025-12-08 10:19:00,7,P122,C0674,1,68000.0,2025-12,43059.0,8,West,0.0,7,3,audio,1412.0745997689387,43059.0,23528.93
1893,2025-03-30 14:24:00,4,P137,C0031,2,4400.0,2025-03,1422.0,12,East,0.0,15,5,printers,215.25136405751348,2844.0,1340.75
1894,2024-12-26 19:16:00,8,P120,C0042,2,3000.0,2024-12,1029.0,9,South,0.0,6,2,smartphones,152.6074090311267,2058.0,789.39
1895,2023-08-08 10:56:00,7,P125,C0620,3,13500.0,2023-08,3086.0,1,North,0.0,7,3,audio,157.5670783645656,9258.0,4084.43
1896,2025-12-05 11:57:00,3,P109,C0629,1,42000.0,2025-12,31127.0,2,West,0.0,3,1,computers,0.0,31127.0,10873.0
1897,2023-03-04 09:28:00,11,P120,C0085,1,1500.0,2023-03,1029.0,11,East,0.0,6,2,smartphones,58.26289626083754,1029.0,412.74
1898,2024-06-27 20:41:00,11,P121,C0436,2,1600.0,2024-06,526.0,4,East,0.0,6,2,smartphones,57.21967151038955,1052.0,490.78
1899,2025-03-23 14:01:00,2,P136,C0531,3,7500.0,2025-03,1606.0,1,North,0.0,15,5,printers,366.9057341889434,4818.0,2315.09
1900,2025-01-03 17:46:00,4,P109,C0604,1,42000.0,2025-01,31127.0,5,South,0.0,3,1,computers,690.2771362586604,31127.0,10182.72
1900,2025-01-03 17:46:00,4,P109,C0604,1,42000.0,2025-01,31127.0,5,South,0.0,3,1,computers,884.8267898383372,31127.0,9988.17
1901,2023-11-09 10:04:00,1,P121,C0910,1,800.0,2023-11,526.0,1,North,0.0,6,2,smartphones,49.65267290848686,526.0,224.35
1902,2025-05-11 18:26:00,6,P120,C1175,2,3000.0,2025-05,1029.0,11,East,0.0,6,2,smartphones,82.31116076772675,2058.0,859.69
1903,2024-11-20 13:01:00,1,P121,C1129,1,800.0,2024-11,526.0,6,East,0.0,6,2,smartphones,54.977782280826176,526.0,219.02
1904,2024-02-11 10:24:00,6,P126,C0677,1,24000.0,2024-02,17991.0,1,North,0.0,8,3,audio,593.5556517973149,17991.0,5415.44
1905,2023-08-07 18:03:00,11,P136,C0979,2,5000.0,2023-08,1606.0,1,North,0.0,15,5,printers,405.3089799398645,3212.0,1382.69
1906,2023-05-28 09:39:00,3,P120,C0790,5,7500.0,2023-05,1029.0,4,East,0.0,6,2,smartphones,224.59645598679964,5145.0,2130.4
1907,2023-12-03 16:24:00,3,P120,C0816,3,4500.0,2023-12,1029.0,8,West,0.0,6,2,smartphones,341.43556650885273,3087.0,1071.56
1908,2024-09-09 13:49:00,3,P122,C0027,1,68000.0,2024-09,43059.0,1,North,0.0,7,3,audio,824.1583350336666,43059.0,24116.84
1909,2023-11-30 18:09:00,12,P126,C0006,1,24000.0,2023-11,17991.0,11,East,0.0,8,3,audio,991.0421673585319,17991.0,5017.96
1910,2023-11-05 17:41:00,10,P125,C0505,1,4500.0,2023-11,3086.0,3,East,0.0,7,3,audio,185.82040637972472,3086.0,1228.18
1911,2025-07-10 13:48:00,2,P137,C0971,3,6600.0,2025-07,1422.0,9,South,0.0,15,5,printers,444.12210318705456,4266.0,1889.88
1912,2024-06-01 16:24:00,3,P134,C0507,1,28000.0,2024-06,17855.0,7,North,0.0,14,5,printers,2174.9442379182155,17855.0,7970.06
1913,2025-11-14 13:11:00,1,P118,C0836,1,3500.0,2025-11,2473.0,5,South,0.0,6,2,smartphones,169.9368080217255,2473.0,857.06
1914,2025-07-09 12:25:00,1,P137,C0674,5,11000.0,2025-07,1422.0,8,West,0.0,15,5,printers,740.2035053117576,7110.0,3149.8
1915,2024-10-12 10:13:00,1,P116,C0856,1,145000.0,2024-10,90588.0,1,North,0.0,5,2,smartphones,8146.164272805098,90588.0,46265.84
1916,2024-12-23 16:02:00,2,P108,C1048,1,48000.0,2024-12,31082.0,11,East,0.0,3,1,computers,996.2068965517241,31082.0,15921.79
1917,2023-10-19 20:37:00,1,P136,C0532,2,5000.0,2023-10,1606.0,1,North,0.0,15,5,printers,372.34641363782566,3212.0,1415.65
1918,2023-08-02 14:09:00,8,P134,C0936,1,28000.0,2023-08,17855.0,9,South,0.0,14,5,printers,2269.730287663241,17855.0,7875.27
1919,2025-11-04 11:54:00,5,P101,C0392,1,260000.0,2025-11,167880.0,9,South,0.0,1,1,computers,7600.361473880597,167880.0,84519.64
1920,2025-11-26 12:49:00,4,P127,C1009,1,9500.0,2025-11,6907.0,6,East,0.0,8,3,audio,261.7682926829268,6907.0,2331.23
1921,2023-12-06 15:25:00,6,P121,C1071,2,1600.0,2023-12,526.0,1,North,0.0,6,2,smartphones,121.39931253648096,1052.0,426.6
1922,2024-03-02 10:04:00,5,P133,C0210,1,45000.0,2024-03,32905.0,8,West,0.0,13,5,printers,4198.650212829512,32905.0,7896.35
1923,2025-05-15 14:58:00,2,P121,C0370,3,2400.0,2025-05,526.0,1,North,0.0,6,2,smartphones,65.84892861418139,1578.0,756.15
1924,2023-05-25 12:54:00,2,P121,C1113,1,800.0,2023-05,526.0,3,East,0.0,6,2,smartphones,23.956955305258628,526.0,250.04
1925,2025-10-10 16:15:00,2,P137,C0622,1,2200.0,2025-10,1422.0,1,North,0.0,15,5,printers,204.27470534904805,1422.0,573.73
1926,2024-06-18 13:04:00,12,P135,C0914,1,12000.0,2024-06,8606.0,10,South,0.0,14,5,printers,932.1189591078067,8606.0,2461.88
1927,2024-12-17 20:35:00,11,P126,C0932,1,24000.0,2024-12,17991.0,4,East,0.0,8,3,audio,363.47536617842877,17991.0,5645.52
1928,2023-10-20 17:29:00,3,P137,C0107,1,2200.0,2023-10,1422.0,1,North,0.0,15,5,printers,163.8324220006433,1422.0,614.17
1929,2024-09-14 14:35:00,6,P118,C0200,2,7000.0,2024-09,2473.0,4,East,0.0,6,2,smartphones,292.69126964654265,4946.0,1761.31
1930,2024-10-21 11:21:00,6,P118,C0484,1,3500.0,2024-10,2473.0,11,East,0.0,6,2,smartphones,196.63155141253685,2473.0,830.37
1931,2023-05-27 18:21:00,6,P125,C0204,3,13500.0,2023-05,3086.0,4,East,0.0,7,3,audio,289.84882998550427,9258.0,3952.15
1932,2024-07-23 15:31:00,1,P112,C0043,1,38000.0,2024-07,25796.0,10,South,0.0,4,2,smartphones,1552.4045953683903,25796.0,10651.6
1933,2024-08-31 16:54:00,1,P125,C0312,3,13500.0,2024-08,3086.0,5,South,0.0,7,3,audio,362.88528794590815,9258.0,3879.11
1934,2024-02-06 11:15:00,1,P120,C0888,1,1500.0,2024-02,1029.0,9,South,0.0,6,2,smartphones,100.22061662346259,1029.0,370.78
1935,2023-05-12 18:18:00,1,P102,C1174,1,195000.0,2023-05,141052.0,11,East,0.0,1,1,computers,3139.3747638836417,141052.0,50808.63
1936,2023-02-13 10:12:00,1,P118,C0305,3,10500.0,2023-02,2473.0,9,South,0.0,6,2,smartphones,586.8477003673969,7419.0,2494.15
1937,2024-04-23 10:59:00,2,P128,C1130,1,58000.0,2024-04,37743.0,12,East,0.0,10,4,cameras,943.4014209591473,37743.0,19313.6
1938,2023-10-18 15:14:00,7,P112,C0955,1,38000.0,2023-10,25796.0,7,North,0.0,4,2,smartphones,1692.5601464435147,25796.0,10511.44
1939,2023-05-04 20:25:00,3,P118,C0865,1,3500.0,2023-05,2473.0,6,East,0.0,6,2,smartphones,104.81167946050648,2473.0,922.19
1940,2023-12-18 15:52:00,1,P119,C0484,5,14000.0,2023-12,1695.0,11,East,0.0,6,2,smartphones,1062.2439846942084,8475.0,4462.76
1941,2023-04-29 19:47:00,6,P119,C1074,1,2800.0,2023-04,1695.0,12,East,0.0,6,2,smartphones,170.47843665768195,1695.0,934.52
1942,2024-12-31 19:28:00,1,P137,C0720,3,6600.0,2024-12,1422.0,7,North,0.0,15,5,printers,789.7719540917418,4266.0,1544.23
1943,2025-10-26 18:18:00,6,P103,C0569,1,98000.0,2025-10,63780.0,10,South,0.0,1,1,computers,1756.590661138992,63780.0,32463.41
